Front;Back;LessonID;TopicTags;Family;Category
Où est... ?;Wo ist...?;4;phrases;où est... ?;Lesson 4: Fragen
Rue;Straße;4;city;rue;Lesson 4: Stadt
Gare;Bahnhof;4;city;gare;Lesson 4: Stadt
Droite;Rechts;4;directions;droite;Lesson 4: Richtung
Gauche;Links;4;directions;gauche;Lesson 4: Richtung
Tout droit;Geradeaus;4;directions;tout droit;Lesson 4: Richtung
Ici;Hier;4;location;ici;Lesson 4: Ort
Là-bas;Dort;4;location;là-bas;Lesson 4: Ort
Aller;Gehen / Fahren;4;verbs;aller;Lesson 4: Verben
Bus;Bus;4;city;bus;Lesson 4: Transport
Maison;Haus;5;home;maison;Lesson 5: Zuhause
Appartement;Wohnung;5;home;appartement;Lesson 5: Zuhause
Chambre;Zimmer / Schlafzimmer;5;home;chambre;Lesson 5: Zuhause
Cuisine;Küche;5;home;cuisine;Lesson 5: Zuhause
Grand;Groß;5;adjectives;grand;Lesson 5: Adjektive
Petit;Klein;5;adjectives;petit;Lesson 5: Adjektive
Beau;Schön;5;adjectives;beau;Lesson 5: Adjektive
Lit;Bett;5;furniture;lit;Lesson 5: Möbel
Table;Tisch;5;furniture;table;Lesson 5: Möbel
Il y a;Es gibt;5;grammar;il y a;Lesson 5: Phrasen
Heure;Stunde / Uhrzeit;6;time;heure;Lesson 6: Zeit
Matin;Morgen;6;time;matin;Lesson 6: Zeit
Soir;Abend;6;time;soir;Lesson 6: Zeit
Jour;Tag;6;time;jour;Lesson 6: Zeit
Nuit;Nacht;6;time;nuit;Lesson 6: Zeit
Se lever;Aufstehen;6;verbs;se lever;Lesson 6: Routine
Se laver;Sich waschen;6;verbs;se laver;Lesson 6: Routine
Manger;Essen;6;verbs;manger;Lesson 6: Routine
Travailler;Arbeiten;6;verbs;travailler;Lesson 6: Routine
Faire;Machen;6;verbs;faire;Lesson 6: Verben
Acheter;Kaufen;7;verbs;acheter;Lesson 7: Einkaufen
Vêtements;Kleidung;7;clothes;vêtements;Lesson 7: Einkaufen
Pantalon;Hose;7;clothes;pantalon;Lesson 7: Einkaufen
Robe;Kleid;7;clothes;robe;Lesson 7: Einkaufen
Chaussures;Schuhe;7;clothes;chaussures;Lesson 7: Einkaufen
Cher;Teuer;7;adjectives;cher;Lesson 7: Adjektive
Pas cher;Billig / Günstig;7;adjectives;pas cher;Lesson 7: Adjektive
Rouge;Rot;7;colors;rouge;Lesson 7: Farben
Bleu;Blau;7;colors;bleu;Lesson 7: Farben
Noir;Schwarz;7;colors;noir;Lesson 7: Farben
Aimer;Mögen / Lieben;8;verbs;aimer;Lesson 8: Hobbys
Détester;Hassen;8;verbs;détester;Lesson 8: Hobbys
Sport;Sport;8;nouns;sport;Lesson 8: Hobbys
Musique;Musik;8;nouns;musique;Lesson 8: Hobbys
Lire;Lesen;8;verbs;lire;Lesson 8: Hobbys
Soleil;Sonne;8;weather;soleil;Lesson 8: Wetter
Pluie;Regen;8;weather;pluie;Lesson 8: Wetter
Il fait beau;Es ist schönes Wetter;8;phrases;il fait beau;Lesson 8: Wetter
Froid;Kalt;8;adjectives;froid;Lesson 8: Wetter
Chaud;Warm / Heiß;8;adjectives;chaud;Lesson 8: Wetter
Pomme;Apfel;9;food;pomme;Lesson 9: Essen
Pain;Brot;9;food;pain;Lesson 9: Essen
Lait;Milch;9;food;lait;Lesson 9: Essen
Fromage;Käse;9;food;fromage;Lesson 9: Essen
Viande;Fleisch;9;food;viande;Lesson 9: Essen
Légumes;Gemüse;9;food;légumes;Lesson 9: Essen
Marché;Markt;9;places;marché;Lesson 9: Einkaufen
Beaucoup;Viel;9;quantities;beaucoup;Lesson 9: Mengen
Un peu;Ein bisschen;9;quantities;un peu;Lesson 9: Mengen
Kilo;Kilo;9;quantities;kilo;Lesson 9: Mengen
Vacances;Urlaub / Ferien;10;travel;vacances;Lesson 10: Reisen
Voyage;Reise;10;travel;voyage;Lesson 10: Reisen
France;Frankreich;10;countries;france;Lesson 10: Länder
Allemagne;Deutschland;10;countries;allemagne;Lesson 10: Länder
Mer;Meer;10;nature;mer;Lesson 10: Reisen
Montagne;Berg;10;nature;montagne;Lesson 10: Reisen
Été;Sommer;10;seasons;été;Lesson 10: Zeit
Hiver;Winter;10;seasons;hiver;Lesson 10: Zeit
Partir;Wegfahren / Losgehen;10;verbs;partir;Lesson 10: Verben
Train;Zug;10;transport;train;Lesson 10: Transport
Travailler;Arbeiten;11;work;travailler;Lesson 11: Arbeit
Étudiant;Student;11;jobs;étudiant;Lesson 11: Arbeit
Professeur;Lehrer;11;jobs;professeur;Lesson 11: Arbeit
Médecin;Arzt;11;jobs;médecin;Lesson 11: Arbeit
Pouvoir;Können;11;modals;pouvoir;Lesson 11: Verben
Vouloir;Wollen;11;modals;vouloir;Lesson 11: Verben
Savoir;Wissen / Können (gelernt);11;modals;savoir;Lesson 11: Verben
Devoir;Müssen;11;modals;devoir;Lesson 11: Verben
Langue;Sprache;11;language;langue;Lesson 11: Nouns
Parler;Sprechen;11;verbs;parler;Lesson 11: Verben
Mot;Wort;12;language;mot;Lesson 12: Review
Phrase;Satz;12;language;phrase;Lesson 12: Review
Question;Frage;12;language;question;Lesson 12: Review
Réponse;Antwort;12;language;réponse;Lesson 12: Review
Exemple;Beispiel;12;language;exemple;Lesson 12: Review
Facile;Einfach;12;adjectives;facile;Lesson 12: Adjektive
Difficile;Schwierig;12;adjectives;difficile;Lesson 12: Adjektive
Apprendre;Lernen;12;verbs;apprendre;Lesson 12: Verben
Comprendre;Verstehen;12;verbs;comprendre;Lesson 12: Verben
Fin;Ende;12;nouns;fin;Lesson 12: Nouns
le;le;1;auto_frequency,source_words_txt,auto_no_translation;le;Lesson 1
de;de;2;auto_frequency,source_words_txt,auto_no_translation;de;Lesson 2
à;à;3;auto_frequency,source_words_txt,auto_no_translation;à;Lesson 3
être;être;4;auto_frequency,source_words_txt,auto_no_translation;être;Lesson 4
et;et;5;auto_frequency,source_words_txt,auto_no_translation;et;Lesson 5
avoir;avoir;6;auto_frequency,source_words_txt,auto_no_translation;avoir;Lesson 6
en;en;7;auto_frequency,source_words_txt,auto_no_translation;en;Lesson 7
que;que;8;auto_frequency,source_words_txt,auto_no_translation;que;Lesson 8
pour;pour;9;auto_frequency,source_words_txt,auto_no_translation;pour;Lesson 9
dans;dans;10;auto_frequency,source_words_txt,auto_no_translation;dans;Lesson 10
ce;ce;11;auto_frequency,source_words_txt,auto_no_translation;ce;Lesson 11
il;il;12;auto_frequency,source_words_txt,auto_no_translation;il;Lesson 12
qui;qui;1;auto_frequency,source_words_txt,auto_no_translation;qui;Lesson 1
ne;ne;2;auto_frequency,source_words_txt,auto_no_translation;ne;Lesson 2
se;se;3;auto_frequency,source_words_txt,auto_no_translation;se;Lesson 3
pas;pas;4;auto_frequency,source_words_txt,auto_no_translation;pas;Lesson 4
plus;plus;5;auto_frequency,source_words_txt,auto_no_translation;plus;Lesson 5
par;par;6;auto_frequency,source_words_txt,auto_no_translation;par;Lesson 6
je;je;7;auto_frequency,source_words_txt,auto_no_translation;je;Lesson 7
avec;avec;8;auto_frequency,source_words_txt,auto_no_translation;avec;Lesson 8
tout;tout;9;auto_frequency,source_words_txt,auto_no_translation;tout;Lesson 9
son;son;10;auto_frequency,source_words_txt,auto_no_translation;son;Lesson 10
mettre;mettre;11;auto_frequency,source_words_txt,auto_no_translation;mettre;Lesson 11
autre;autre;12;auto_frequency,source_words_txt,auto_no_translation;autre;Lesson 12
on;on;1;auto_frequency,source_words_txt,auto_no_translation;on;Lesson 1
mais;mais;2;auto_frequency,source_words_txt,auto_no_translation;mais;Lesson 2
nous;nous;3;auto_frequency,source_words_txt,auto_no_translation;nous;Lesson 3
comme;comme;4;auto_frequency,source_words_txt,auto_no_translation;comme;Lesson 4
ou;ou;5;auto_frequency,source_words_txt,auto_no_translation;ou;Lesson 5
si;si;6;auto_frequency,source_words_txt,auto_no_translation;si;Lesson 6
leur;leur;7;auto_frequency,source_words_txt,auto_no_translation;leur;Lesson 7
y;y;8;auto_frequency,source_words_txt,auto_no_translation;y;Lesson 8
dire;dire;9;auto_frequency,source_words_txt,auto_no_translation;dire;Lesson 9
elle;elle;10;auto_frequency,source_words_txt,auto_no_translation;elle;Lesson 10
avant;avant;11;auto_frequency,source_words_txt,auto_no_translation;avant;Lesson 11
même;même;12;auto_frequency,source_words_txt,auto_no_translation;même;Lesson 12
prendre;prendre;1;auto_frequency,source_words_txt,auto_no_translation;prendre;Lesson 1
aussi;aussi;2;auto_frequency,source_words_txt,auto_no_translation;aussi;Lesson 2
celui;celui;3;auto_frequency,source_words_txt,auto_no_translation;celui;Lesson 3
donner;donner;4;auto_frequency,source_words_txt,auto_no_translation;donner;Lesson 4
bien;bien;5;auto_frequency,source_words_txt,auto_no_translation;bien;Lesson 5
quand;quand;6;auto_frequency,source_words_txt,auto_no_translation;quand;Lesson 6
depuis;depuis;7;auto_frequency,source_words_txt,auto_no_translation;depuis;Lesson 7
rien;rien;8;auto_frequency,source_words_txt,auto_no_translation;rien;Lesson 8
pendant;pendant;9;auto_frequency,source_words_txt,auto_no_translation;pendant;Lesson 9
trop;trop;10;auto_frequency,source_words_txt,auto_no_translation;trop;Lesson 10
sous;sous;11;auto_frequency,source_words_txt,auto_no_translation;sous;Lesson 11
bon;bon;12;auto_frequency,source_words_txt,auto_no_translation;bon;Lesson 12
là;là;1;auto_frequency,source_words_txt,auto_no_translation;là;Lesson 1
très;très;2;auto_frequency,source_words_txt,auto_no_translation;très;Lesson 2
nouveau;nouveau;3;auto_frequency,source_words_txt,auto_no_translation;nouveau;Lesson 3
voir;voir;4;auto_frequency,source_words_txt,auto_no_translation;voir;Lesson 4
après;après;5;auto_frequency,source_words_txt,auto_no_translation;après;Lesson 5
peu;peu;6;auto_frequency,source_words_txt,auto_no_translation;peu;Lesson 6
chaque;chaque;7;auto_frequency,source_words_txt,auto_no_translation;chaque;Lesson 7
fois;fois;8;auto_frequency,source_words_txt,auto_no_translation;fois;Lesson 8
venir;venir;9;auto_frequency,source_words_txt,auto_no_translation;venir;Lesson 9
entre;entre;10;auto_frequency,source_words_txt,auto_no_translation;entre;Lesson 10
le jour;le jour;11;auto_frequency,source_words_txt,auto_no_translation;le jour;Lesson 11
la main;la main;12;auto_frequency,source_words_txt,auto_no_translation;la main;Lesson 12
trouver;trouver;1;auto_frequency,source_words_txt,auto_no_translation;trouver;Lesson 1
assez;assez;2;auto_frequency,source_words_txt,auto_no_translation;assez;Lesson 2
jamais;jamais;3;auto_frequency,source_words_txt,auto_no_translation;jamais;Lesson 3
quel;quel;4;auto_frequency,source_words_txt,auto_no_translation;quel;Lesson 4
le temps;le temps;5;auto_frequency,source_words_txt,auto_no_translation;le temps;Lesson 5
la femme;la femme;6;auto_frequency,source_words_txt,auto_no_translation;la femme;Lesson 6
alors;alors;7;auto_frequency,source_words_txt,auto_no_translation;alors;Lesson 7
la vie;la vie;8;auto_frequency,source_words_txt,auto_no_translation;la vie;Lesson 8
le monde;le monde;9;auto_frequency,source_words_txt,auto_no_translation;le monde;Lesson 9
parce que;parce que;10;auto_frequency,source_words_txt,auto_no_translation;parce que;Lesson 10
seul;seul;11;auto_frequency,source_words_txt,auto_no_translation;seul;Lesson 11
regarder;regarder;12;auto_frequency,source_words_txt,auto_no_translation;regarder;Lesson 12
penser;penser;1;auto_frequency,source_words_txt,auto_no_translation;penser;Lesson 1
arriver;arriver;2;auto_frequency,source_words_txt,auto_no_translation;arriver;Lesson 2
commencer;commencer;3;auto_frequency,source_words_txt,auto_no_translation;commencer;Lesson 3
la chose;la chose;4;auto_frequency,source_words_txt,auto_no_translation;la chose;Lesson 4
écouter;écouter;5;auto_frequency,source_words_txt,auto_no_translation;écouter;Lesson 5
la ville;la ville;6;auto_frequency,source_words_txt,auto_no_translation;la ville;Lesson 6
le père;le père;7;auto_frequency,source_words_txt,auto_no_translation;le père;Lesson 7
chercher;chercher;8;auto_frequency,source_words_txt,auto_no_translation;chercher;Lesson 8
jouer;jouer;9;auto_frequency,source_words_txt,auto_no_translation;jouer;Lesson 9
appeler;appeler;10;auto_frequency,source_words_txt,auto_no_translation;appeler;Lesson 10
finir;finir;11;auto_frequency,source_words_txt,auto_no_translation;finir;Lesson 11
vieux;vieux;12;auto_frequency,source_words_txt,auto_no_translation;vieux;Lesson 12
ouvert;ouvert;1;auto_frequency,source_words_txt,auto_no_translation;ouvert;Lesson 1
vrai;vrai;2;auto_frequency,source_words_txt,auto_no_translation;vrai;Lesson 2
marcher;marcher;3;auto_frequency,source_words_txt,auto_no_translation;marcher;Lesson 3
le jeune;le jeune;4;auto_frequency,source_words_txt,auto_no_translation;le jeune;Lesson 4
écrire;écrire;5;auto_frequency,source_words_txt,auto_no_translation;écrire;Lesson 5
la mère;la mère;6;auto_frequency,source_words_txt,auto_no_translation;la mère;Lesson 6
la porte;la porte;7;auto_frequency,source_words_txt,auto_no_translation;la porte;Lesson 7
neuf;neuf;8;auto_frequency,source_words_txt,auto_no_translation;neuf;Lesson 8
la chambre;la chambre;9;auto_frequency,source_words_txt,auto_no_translation;la chambre;Lesson 9
monsieur;monsieur;10;auto_frequency,source_words_txt,auto_no_translation;monsieur;Lesson 10
le mois;le mois;11;auto_frequency,source_words_txt,auto_no_translation;le mois;Lesson 11
sortir;sortir;12;auto_frequency,source_words_txt,auto_no_translation;sortir;Lesson 12
ouvrir;ouvrir;1;auto_frequency,source_words_txt,auto_no_translation;ouvrir;Lesson 1
prêt;prêt;2;auto_frequency,source_words_txt,auto_no_translation;prêt;Lesson 2
le livre;le livre;3;auto_frequency,source_words_txt,auto_no_translation;le livre;Lesson 3
la rue;la rue;4;auto_frequency,source_words_txt,auto_no_translation;la rue;Lesson 4
la maison;la maison;5;auto_frequency,source_words_txt,auto_no_translation;la maison;Lesson 5
la fin;la fin;6;auto_frequency,source_words_txt,auto_no_translation;la fin;Lesson 6
entrer;entrer;7;auto_frequency,source_words_txt,auto_no_translation;entrer;Lesson 7
le mot;le mot;8;auto_frequency,source_words_txt,auto_no_translation;le mot;Lesson 8
le moment;le moment;9;auto_frequency,source_words_txt,auto_no_translation;le moment;Lesson 9
habiter;habiter;10;auto_frequency,source_words_txt,auto_no_translation;habiter;Lesson 10
dormir;dormir;11;auto_frequency,source_words_txt,auto_no_translation;dormir;Lesson 11
mal;mal;12;auto_frequency,source_words_txt,auto_no_translation;mal;Lesson 12
le soir;le soir;1;auto_frequency,source_words_txt,auto_no_translation;le soir;Lesson 1
le lit;le lit;2;auto_frequency,source_words_txt,auto_no_translation;le lit;Lesson 2
la table;la table;3;auto_frequency,source_words_txt,auto_no_translation;la table;Lesson 3
la fenêtre;la fenêtre;4;auto_frequency,source_words_txt,auto_no_translation;la fenêtre;Lesson 4
la peur;la peur;5;auto_frequency,source_words_txt,auto_no_translation;la peur;Lesson 5
la nuit;la nuit;6;auto_frequency,source_words_txt,auto_no_translation;la nuit;Lesson 6
le mari;le mari;7;auto_frequency,source_words_txt,auto_no_translation;le mari;Lesson 7
long;long;8;auto_frequency,source_words_txt,auto_no_translation;long;Lesson 8
l'enfant;l'enfant;9;auto_frequency,source_words_txt,auto_no_translation;l'enfant;Lesson 9
le jardin;le jardin;10;auto_frequency,source_words_txt,auto_no_translation;le jardin;Lesson 10
répéter;répéter;11;auto_frequency,source_words_txt,auto_no_translation;répéter;Lesson 11
la réponse;la réponse;12;auto_frequency,source_words_txt,auto_no_translation;la réponse;Lesson 12
l'œil;l'œil;1;auto_frequency,source_words_txt,auto_no_translation;l'œil;Lesson 1
le nom;le nom;2;auto_frequency,source_words_txt,auto_no_translation;le nom;Lesson 2
le village;le village;3;auto_frequency,source_words_txt,auto_no_translation;le village;Lesson 3
la place;la place;4;auto_frequency,source_words_txt,auto_no_translation;la place;Lesson 4
la cuisine;la cuisine;5;auto_frequency,source_words_txt,auto_no_translation;la cuisine;Lesson 5
la chaise;la chaise;6;auto_frequency,source_words_txt,auto_no_translation;la chaise;Lesson 6
le verre;le verre;7;auto_frequency,source_words_txt,auto_no_translation;le verre;Lesson 7
l'assiette;l'assiette;8;auto_frequency,source_words_txt,auto_no_translation;l'assiette;Lesson 8
adorer;adorer;9;auto_frequency,source_words_txt,auto_no_translation;adorer;Lesson 9
la mer;la mer;10;auto_frequency,source_words_txt,auto_no_translation;la mer;Lesson 10
le bateau;le bateau;11;auto_frequency,source_words_txt,auto_no_translation;le bateau;Lesson 11
la plage;la plage;12;auto_frequency,source_words_txt,auto_no_translation;la plage;Lesson 12
la pluie;la pluie;1;auto_frequency,source_words_txt,auto_no_translation;la pluie;Lesson 1
le froid;le froid;2;auto_frequency,source_words_txt,auto_no_translation;le froid;Lesson 2
le chaud;le chaud;3;auto_frequency,source_words_txt,auto_no_translation;le chaud;Lesson 3
l'animal;l'animal;4;auto_frequency,source_words_txt,auto_no_translation;l'animal;Lesson 4
le poisson;le poisson;5;auto_frequency,source_words_txt,auto_no_translation;le poisson;Lesson 5
le chat;le chat;6;auto_frequency,source_words_txt,auto_no_translation;le chat;Lesson 6
le chien;le chien;7;auto_frequency,source_words_txt,auto_no_translation;le chien;Lesson 7
la fleur;la fleur;8;auto_frequency,source_words_txt,auto_no_translation;la fleur;Lesson 8
l'arbre;l'arbre;9;auto_frequency,source_words_txt,auto_no_translation;l'arbre;Lesson 9
possible;possible;10;auto_frequency,source_words_txt,auto_no_translation;possible;Lesson 10
le voyage;le voyage;11;auto_frequency,source_words_txt,auto_no_translation;le voyage;Lesson 11
le train;le train;12;auto_frequency,source_words_txt,auto_no_translation;le train;Lesson 12
la voiture;la voiture;1;auto_frequency,source_words_txt,auto_no_translation;la voiture;Lesson 1
prochain;prochain;2;auto_frequency,source_words_txt,auto_no_translation;prochain;Lesson 2
dernier;dernier;3;auto_frequency,source_words_txt,auto_no_translation;dernier;Lesson 3
l'eau;l'eau;4;auto_frequency,source_words_txt,auto_no_translation;l'eau;Lesson 4
l'argent;l'argent;5;auto_frequency,source_words_txt,auto_no_translation;l'argent;Lesson 5
le papier;le papier;6;auto_frequency,source_words_txt,auto_no_translation;le papier;Lesson 6
sale;sale;7;auto_frequency,source_words_txt,auto_no_translation;sale;Lesson 7
fort;fort;8;auto_frequency,source_words_txt,auto_no_translation;fort;Lesson 8
riche;riche;9;auto_frequency,source_words_txt,auto_no_translation;riche;Lesson 9
court;court;10;auto_frequency,source_words_txt,auto_no_translation;court;Lesson 10
couper;couper;11;auto_frequency,source_words_txt,auto_no_translation;couper;Lesson 11
nettoyer;nettoyer;12;auto_frequency,source_words_txt,auto_no_translation;nettoyer;Lesson 12
la fête;la fête;1;auto_frequency,source_words_txt,auto_no_translation;la fête;Lesson 1
le cadeau;le cadeau;2;auto_frequency,source_words_txt,auto_no_translation;le cadeau;Lesson 2
le film;le film;3;auto_frequency,source_words_txt,auto_no_translation;le film;Lesson 3
la musique;la musique;4;auto_frequency,source_words_txt,auto_no_translation;la musique;Lesson 4
le sport;le sport;5;auto_frequency,source_words_txt,auto_no_translation;le sport;Lesson 5
vraiment;vraiment;6;auto_frequency,source_words_txt,auto_no_translation;vraiment;Lesson 6
seulement;seulement;7;auto_frequency,source_words_txt,auto_no_translation;seulement;Lesson 7
le marché;le marché;8;auto_frequency,source_words_txt,auto_no_translation;le marché;Lesson 8
le prix;le prix;9;auto_frequency,source_words_txt,auto_no_translation;le prix;Lesson 9
oublier;oublier;10;auto_frequency,source_words_txt,auto_no_translation;oublier;Lesson 10
la couleur;la couleur;11;auto_frequency,source_words_txt,auto_no_translation;la couleur;Lesson 11
vert;vert;12;auto_frequency,source_words_txt,auto_no_translation;vert;Lesson 12
jaune;jaune;1;auto_frequency,source_words_txt,auto_no_translation;jaune;Lesson 1
blanc;blanc;2;auto_frequency,source_words_txt,auto_no_translation;blanc;Lesson 2
gris;gris;3;auto_frequency,source_words_txt,auto_no_translation;gris;Lesson 3
brun;brun;4;auto_frequency,source_words_txt,auto_no_translation;brun;Lesson 4
rose;rose;5;auto_frequency,source_words_txt,auto_no_translation;rose;Lesson 5
chanter;chanter;6;auto_frequency,source_words_txt,auto_no_translation;chanter;Lesson 6
inviter;inviter;7;auto_frequency,source_words_txt,auto_no_translation;inviter;Lesson 7
rencontrer;rencontrer;8;auto_frequency,source_words_txt,auto_no_translation;rencontrer;Lesson 8
le bureau;le bureau;9;auto_frequency,source_words_txt,auto_no_translation;le bureau;Lesson 9
le magasin;le magasin;10;auto_frequency,source_words_txt,auto_no_translation;le magasin;Lesson 10
la banque;la banque;11;auto_frequency,source_words_txt,auto_no_translation;la banque;Lesson 11
la forêt;la forêt;12;auto_frequency,source_words_txt,auto_no_translation;la forêt;Lesson 12
saluer;saluer;1;auto_frequency,source_words_txt,auto_no_translation;saluer;Lesson 1
remercier;remercier;2;auto_frequency,source_words_txt,auto_no_translation;remercier;Lesson 2
le repas;le repas;3;auto_frequency,source_words_txt,auto_no_translation;le repas;Lesson 3
le déjeuner;le déjeuner;4;auto_frequency,source_words_txt,auto_no_translation;le déjeuner;Lesson 4
le dîner;le dîner;5;auto_frequency,source_words_txt,auto_no_translation;le dîner;Lesson 5
le petit déjeuner;le petit déjeuner;6;auto_frequency,source_words_txt,auto_no_translation;le petit déjeuner;Lesson 6
la boisson;la boisson;7;auto_frequency,source_words_txt,auto_no_translation;la boisson;Lesson 7
le pain;le pain;8;auto_frequency,source_words_txt,auto_no_translation;le pain;Lesson 8
la viande;la viande;9;auto_frequency,source_words_txt,auto_no_translation;la viande;Lesson 9
l'histoire;l'histoire;10;auto_frequency,source_words_txt,auto_no_translation;l'histoire;Lesson 10
la langue;la langue;11;auto_frequency,source_words_txt,auto_no_translation;la langue;Lesson 11
la robe;la robe;12;auto_frequency,source_words_txt,auto_no_translation;la robe;Lesson 12
le pantalon;le pantalon;1;auto_frequency,source_words_txt,auto_no_translation;le pantalon;Lesson 1
la chemise;la chemise;2;auto_frequency,source_words_txt,auto_no_translation;la chemise;Lesson 2
la chaussure;la chaussure;3;auto_frequency,source_words_txt,auto_no_translation;la chaussure;Lesson 3
peut-être;peut-être;4;auto_frequency,source_words_txt,auto_no_translation;peut-être;Lesson 4
le match;le match;5;auto_frequency,source_words_txt,auto_no_translation;le match;Lesson 5
la clé;la clé;6;auto_frequency,source_words_txt,auto_no_translation;la clé;Lesson 6
la radio;la radio;7;auto_frequency,source_words_txt,auto_no_translation;la radio;Lesson 7
la télévision;la télévision;8;auto_frequency,source_words_txt,auto_no_translation;la télévision;Lesson 8
voyager;voyager;9;auto_frequency,source_words_txt,auto_no_translation;voyager;Lesson 9
visiter;visiter;10;auto_frequency,source_words_txt,auto_no_translation;visiter;Lesson 10
rentrer;rentrer;11;auto_frequency,source_words_txt,auto_no_translation;rentrer;Lesson 11
la poubelle;la poubelle;12;auto_frequency,source_words_txt,auto_no_translation;la poubelle;Lesson 12
l'élève;l'élève;1;auto_frequency,source_words_txt,auto_no_translation;l'élève;Lesson 1
l'étudiant;l'étudiant;2;auto_frequency,source_words_txt,auto_no_translation;l'étudiant;Lesson 2
le professeur;le professeur;3;auto_frequency,source_words_txt,auto_no_translation;le professeur;Lesson 3
la leçon;la leçon;4;auto_frequency,source_words_txt,auto_no_translation;la leçon;Lesson 4
étudier;étudier;5;auto_frequency,source_words_txt,auto_no_translation;étudier;Lesson 5
passer;passer;6;auto_frequency,source_words_txt,auto_no_translation;passer;Lesson 6
le message;le message;7;auto_frequency,source_words_txt,auto_no_translation;le message;Lesson 7
le téléphone;le téléphone;8;auto_frequency,source_words_txt,auto_no_translation;le téléphone;Lesson 8
l'ordinateur;l'ordinateur;9;auto_frequency,source_words_txt,auto_no_translation;l'ordinateur;Lesson 9
l'internet;l'internet;10;auto_frequency,source_words_txt,auto_no_translation;l'internet;Lesson 10
le bus;le bus;11;auto_frequency,source_words_txt,auto_no_translation;le bus;Lesson 11
le métro;le métro;12;auto_frequency,source_words_txt,auto_no_translation;le métro;Lesson 12
le vélo;le vélo;1;auto_frequency,source_words_txt,auto_no_translation;le vélo;Lesson 1
la moto;la moto;2;auto_frequency,source_words_txt,auto_no_translation;la moto;Lesson 2
le t-shirt;le t-shirt;3;auto_frequency,source_words_txt,auto_no_translation;le t-shirt;Lesson 3
le pull;le pull;4;auto_frequency,source_words_txt,auto_no_translation;le pull;Lesson 4
s'habiller;s'habiller;5;auto_frequency,source_words_txt,auto_no_translation;s'habiller;Lesson 5
se déshabiller;se déshabiller;6;auto_frequency,source_words_txt,auto_no_translation;se déshabiller;Lesson 6
essayer;essayer;7;auto_frequency,source_words_txt,auto_no_translation;essayer;Lesson 7
laver;laver;8;auto_frequency,source_words_txt,auto_no_translation;laver;Lesson 8
le football;le football;9;auto_frequency,source_words_txt,auto_no_translation;le football;Lesson 9
le tennis;le tennis;10;auto_frequency,source_words_txt,auto_no_translation;le tennis;Lesson 10
le touriste;le touriste;11;auto_frequency,source_words_txt,auto_no_translation;le touriste;Lesson 11
compter;compter;12;auto_frequency,source_words_txt,auto_no_translation;compter;Lesson 12
sucré;sucré;1;auto_frequency,source_words_txt,auto_no_translation;sucré;Lesson 1
délicieux;délicieux;2;auto_frequency,source_words_txt,auto_no_translation;délicieux;Lesson 2
la météo;la météo;3;auto_frequency,source_words_txt,auto_no_translation;la météo;Lesson 3
pleuvoir;pleuvoir;4;auto_frequency,source_words_txt,auto_no_translation;pleuvoir;Lesson 4
neiger;neiger;5;auto_frequency,source_words_txt,auto_no_translation;neiger;Lesson 5
le cinéma;le cinéma;6;auto_frequency,source_words_txt,auto_no_translation;le cinéma;Lesson 6
le parc;le parc;7;auto_frequency,source_words_txt,auto_no_translation;le parc;Lesson 7
le musée;le musée;8;auto_frequency,source_words_txt,auto_no_translation;le musée;Lesson 8
